,num_accelerators,median_runtime,min_runtime,max_runtime,25th_pct_runtime,75th_pct_runtime,mean_runtime,clm_lower,clm_upper
0,20.0,4.915904998779297,4.915904998779297,4.915904998779297,4.915904998779297,4.915904998779297,4.915904998779297,,
1,40.0,10.383195877075195,10.383195877075195,10.383195877075195,10.383195877075195,10.383195877075195,10.383195877075195,,
2,60.0,27.313828945159912,27.313828945159912,27.313828945159912,27.313828945159912,27.313828945159912,27.313828945159912,,
3,80.0,70.77862000465393,70.77862000465393,70.77862000465393,70.77862000465393,70.77862000465393,70.77862000465393,,
4,100.0,61.61372184753418,61.61372184753418,61.61372184753418,61.61372184753418,61.61372184753418,61.61372184753418,,
