,num_accelerators,median_runtime,min_runtime,max_runtime,25th_pct_runtime,75th_pct_runtime,mean_runtime,clm_lower,clm_upper
0,20.0,2.2894264459609985,2.2661690711975098,2.357569932937622,2.2781713604927063,2.2962581515312195,2.2917543411254884,2.282548852013512,2.3009598302374648
1,40.0,9.39356005191803,9.32581877708435,9.487725973129272,9.382347285747528,9.419710755348206,9.39994570016861,9.382797670360793,9.417093729976427
2,60.0,17.573896050453186,17.35465383529663,20.279105186462402,17.50485986471176,17.711582720279694,17.73916221857071,17.448351921420397,18.02997251572102
3,80.0,22.99883997440338,22.46961998939514,23.369731187820435,22.890767097473145,23.083721101284027,22.98264150619507,22.879186477631542,23.086096534758596
4,100.0,31.729105472564697,31.05991220474243,32.528717041015625,31.520687341690063,31.885989785194397,31.702751433849336,31.54902195637158,31.856480911327093
5,120.0,30.37187647819519,30.148596048355103,30.70579981803894,30.25298237800598,30.492385029792786,30.38077086210251,30.30851985654338,30.453021867661636
6,140.0,44.165178179740906,43.848235845565796,45.52967691421509,44.07214766740799,44.30148947238922,44.28517923355103,44.09313773002461,44.477220737077445
7,160.0,49.68993806838989,49.0481219291687,51.54267477989197,49.343445956707,50.500161826610565,49.98308531045914,49.60458649579451,50.36158412512377
