27,70.93,5000
39,70.93,5000
48,70.93,5000
52,70.93,5000
52,70.93,5000
103,70.93,5000
113,70.93,5000
122,70.93,5000
133,70.93,5000
151,70.93,5000
165,70.93,5000
168,70.93,5000
207,70.93,5000
225,70.93,5000
245,70.93,5000
303,70.93,5000
355,70.93,5000
382,70.93,5000
390,70.93,5000
393,70.93,5000
396,70.93,5000
399,70.93,5000
457,70.93,5000
463,70.93,5000
475,70.93,5000
488,70.93,5000
490,70.93,5000
492,70.93,5000
511,70.93,5000
533,70.93,5000
537,70.93,5000
546,70.93,5000
555,70.93,5000
559,70.93,5000
603,70.93,5000
617,70.93,5000
626,70.93,5000
628,70.93,5000
630,70.93,5000
668,70.93,5000
677,70.93,5000
722,70.93,5000
738,70.93,5000
764,70.93,5000
833,70.93,5000
883,70.93,5000
889,70.93,5000
910,70.93,5000
944,70.93,5000
953,70.93,5000
1005,70.93,5000
1009,70.93,5000
1010,70.93,5000
1020,70.93,5000
1050,70.93,5000
1059,70.93,5000
1061,70.93,5000
1085,70.93,5000
1105,70.93,5000
1121,70.93,5000
1139,70.93,5000
1140,70.93,5000
1147,70.93,5000
1166,70.93,5000
1210,70.93,5000
1218,70.93,5000
1223,70.93,5000
1263,70.93,5000
1265,70.93,5000
1266,70.93,5000
1329,70.93,5000
1339,70.93,5000
1360,70.93,5000
1375,70.93,5000
1407,70.93,5000
1409,70.93,5000
1427,70.93,5000
1439,70.93,5000
1447,70.93,5000
1519,70.93,5000
1520,70.93,5000
1533,70.93,5000
1625,70.93,5000
1627,70.93,5000
1627,70.93,5000
1627,70.93,5000
1722,70.93,5000
1818,70.93,5000
1822,70.93,5000
1876,70.93,5000
1881,70.93,5000
1895,70.93,5000
1896,70.93,5000
1898,70.93,5000
1944,70.93,5000
1945,70.93,5000
1963,70.93,5000
1964,70.93,5000
2013,70.93,5000
2018,70.93,5000
2023,70.93,5000
2069,70.93,5000
2070,70.93,5000
2083,70.93,5000
2098,70.93,5000
2147,70.93,5000
2185,70.93,5000
2219,70.93,5000
2223,70.93,5000
2223,70.93,5000
2229,70.93,5000
2231,70.93,5000
2249,70.93,5000
2268,70.93,5000
2287,70.93,5000
2288,70.93,5000
2301,70.93,5000
2322,70.93,5000
2380,70.93,5000
2442,70.93,5000
2462,70.93,5000
2501,70.93,5000
2503,70.93,5000
2509,70.93,5000
2523,70.93,5000
2531,70.93,5000
2541,70.93,5000
2605,70.93,5000
2615,70.93,5000
2628,70.93,5000
2643,70.93,5000
2695,70.93,5000
2724,70.93,5000
2726,70.93,5000
2727,70.93,5000
2746,70.93,5000
2755,70.93,5000
2767,70.93,5000
2784,70.93,5000
2801,70.93,5000
2833,70.93,5000
2870,70.93,5000
2941,70.93,5000
2970,70.93,5000
2996,70.93,5000
3014,70.93,5000
3025,70.93,5000
3029,70.93,5000
3039,70.93,5000
3039,70.93,5000
3047,70.93,5000
3050,70.93,5000
3070,70.93,5000
3072,70.93,5000
3079,70.93,5000
3095,70.93,5000
3097,70.93,5000
3098,70.93,5000
3121,70.93,5000
3125,70.93,5000
3127,70.93,5000
3128,70.93,5000
3131,70.93,5000
3157,70.93,5000
3164,70.93,5000
3165,70.93,5000
3183,70.93,5000
3200,70.93,5000
3213,70.93,5000
3214,70.93,5000
3223,70.93,5000
3267,70.93,5000
3272,70.93,5000
3298,70.93,5000
3305,70.93,5000
3335,70.93,5000
3368,70.93,5000
3393,70.93,5000
3409,70.93,5000
3445,70.93,5000
3494,70.93,5000
3567,70.93,5000
3611,70.93,5000
3615,70.93,5000
3617,70.93,5000
3623,70.93,5000
3640,70.93,5000
3654,70.93,5000
3662,70.93,5000
3701,70.93,5000
3703,70.93,5000
3723,70.93,5000
3789,70.93,5000
3833,70.93,5000
3833,70.93,5000
3853,70.93,5000
3867,70.93,5000
3871,70.93,5000
3877,70.93,5000
3878,70.93,5000
3882,70.93,5000
3916,70.93,5000
4018,70.93,5000
4033,70.93,5000
4040,70.93,5000
4048,70.93,5000
4065,70.93,5000
4068,70.93,5000
4077,70.93,5000
4173,70.93,5000
4238,70.93,5000
4246,70.93,5000
4249,70.93,5000
4249,70.93,5000
4279,70.93,5000
4286,70.93,5000
4292,70.93,5000
4301,70.93,5000
4328,70.93,5000
4359,70.93,5000
4373,70.93,5000
4412,70.93,5000
4467,70.93,5000
4492,70.93,5000
4492,70.93,5000
4551,70.93,5000
4594,70.93,5000
4595,70.93,5000
4636,70.93,5000
4665,70.93,5000
4666,70.93,5000
4668,70.93,5000
4705,70.93,5000
4723,70.93,5000
4745,70.93,5000
4747,70.93,5000
4758,70.93,5000
4785,70.93,5000
4804,70.93,5000
4812,70.93,5000
4843,70.93,5000
4900,70.93,5000
4937,70.93,5000
4951,70.93,5000
4966,70.93,5000
4985,70.93,5000
5002,70.93,5000
5012,70.93,5000
5023,70.93,5000
5026,70.93,5000
5026,70.93,5000
5030,70.93,5000
5036,70.93,5000
5037,70.93,5000
5040,70.93,5000
5040,70.93,5000
5042,70.93,5000
5051,70.93,5000
5068,70.93,5000
5112,70.93,5000
5119,70.93,5000
5144,70.93,5000
5162,70.93,5000
5182,70.93,5000
5199,70.93,5000
5234,70.93,5000
5250,70.93,5000
5284,70.93,5000
5336,70.93,5000
5346,70.93,5000
5352,70.93,5000
5361,70.93,5000
5406,70.93,5000
5406,70.93,5000
5412,70.93,5000
5420,70.93,5000
5447,70.93,5000
5477,70.93,5000
5490,70.93,5000
