q: 12, trial: 4, runtime: 38.162431955337524
q: 12, trial: 5, runtime: 37.84866976737976
q: 12, trial: 6, runtime: 43.083489179611206
q: 12, trial: 7, runtime: 31.224492073059082
q: 12, trial: 8, runtime: 37.293400049209595
q: 12, trial: 9, runtime: 26.128583192825317
q: 13, trial: 0, runtime: 45.28836488723755
q: 13, trial: 1, runtime: 32.25349688529968
q: 13, trial: 2, runtime: 31.72200298309326
q: 13, trial: 3, runtime: 35.476921796798706
q: 13, trial: 4, runtime: 51.05286979675293
q: 13, trial: 5, runtime: 31.667320013046265
q: 13, trial: 6, runtime: 34.50883197784424
q: 13, trial: 7, runtime: 43.82214689254761
q: 13, trial: 8, runtime: 26.8106951713562
q: 13, trial: 9, runtime: 33.61171007156372
q: 14, trial: 0, runtime: 59.81154990196228
q: 14, trial: 1, runtime: 29.52466607093811
q: 14, trial: 2, runtime: 57.03830313682556
q: 14, trial: 3, runtime: 45.64190602302551
q: 14, trial: 4, runtime: 77.43787908554077
q: 14, trial: 5, runtime: 48.511674880981445
q: 14, trial: 6, runtime: 39.587815046310425
q: 14, trial: 7, runtime: 37.72598576545715
q: 14, trial: 8, runtime: 31.15474271774292
q: 14, trial: 9, runtime: 47.1555609703064
q: 15, trial: 0, runtime: 41.07691788673401
q: 15, trial: 1, runtime: 58.83346104621887
q: 15, trial: 2, runtime: 61.45849394798279
q: 15, trial: 3, runtime: 75.36328220367432
q: 15, trial: 4, runtime: 60.49388313293457
q: 15, trial: 5, runtime: 37.971577882766724
q: 15, trial: 6, runtime: 65.30296802520752
q: 15, trial: 7, runtime: 76.42925596237183
q: 15, trial: 8, runtime: 47.744783878326416
q: 15, trial: 9, runtime: 66.1554708480835
q: 16, trial: 0, runtime: 54.81820726394653
q: 16, trial: 1, runtime: 57.86492109298706
q: 16, trial: 2, runtime: 67.25923609733582
q: 16, trial: 3, runtime: 77.80019807815552
q: 16, trial: 4, runtime: 66.94151401519775
q: 16, trial: 5, runtime: 54.846606969833374
q: 16, trial: 6, runtime: 79.79705691337585
q: 16, trial: 7, runtime: 77.0444700717926
q: 16, trial: 8, runtime: 56.55200386047363
q: 16, trial: 9, runtime: 81.08408308029175
q: 17, trial: 0, runtime: 93.65700507164001
q: 17, trial: 1, runtime: 105.45232009887695
q: 17, trial: 2, runtime: 119.54105806350708
q: 17, trial: 3, runtime: 75.3186719417572
q: 17, trial: 4, runtime: 108.40309190750122
q: 17, trial: 5, runtime: 85.48479580879211
q: 17, trial: 6, runtime: 100.63889622688293
q: 17, trial: 7, runtime: 108.07704091072083
q: 17, trial: 8, runtime: 111.02095317840576
q: 17, trial: 9, runtime: 99.77000904083252
q: 18, trial: 0, runtime: 142.20912504196167
q: 18, trial: 1, runtime: 114.41772222518921
q: 18, trial: 2, runtime: 146.624272108078
