,model_variants,median_runtime,min_runtime,max_runtime,25th_pct_runtime,75th_pct_runtime
0,100.0,5.080273389816284,4.605558156967163,6.05938196182251,4.780150771141052,5.6641316413879395
1,150.0,10.615970849990845,8.769982099533081,13.210203170776367,9.510908603668213,12.053499221801758
2,200.0,15.221733450889587,10.533658981323242,17.306062936782837,13.78300279378891,15.659336626529694
3,250.0,22.308019161224365,17.321864128112793,26.412258863449097,19.58258146047592,24.83844619989395
4,300.0,23.86329162120819,20.683501958847046,32.85742163658142,23.41744774580002,26.634381234645844
5,350.0,37.17523157596588,29.215367078781128,43.487690925598145,34.32312524318695,41.44301098585129
6,400.0,50.87159597873688,35.44588780403137,58.2793869972229,46.4942182302475,55.93839991092682
7,450.0,56.83797240257263,46.46323204040527,62.758224964141846,49.623820543289185,60.98317509889603
8,500.0,75.38766205310822,53.457995653152466,94.94495892524719,71.45320290327072,80.99900275468826
