4,74.97,5000
15,74.97,5000
26,74.97,5000
32,74.97,5000
33,74.97,5000
52,74.97,5000
62,74.97,5000
71,74.97,5000
71,74.97,5000
73,74.97,5000
74,74.97,5000
81,74.97,5000
96,74.97,5000
99,74.97,5000
101,74.97,5000
111,74.97,5000
114,74.97,5000
115,74.97,5000
116,74.97,5000
126,74.97,5000
127,74.97,5000
130,74.97,5000
143,74.97,5000
147,74.97,5000
151,74.97,5000
154,74.97,5000
190,74.97,5000
194,74.97,5000
198,74.97,5000
201,74.97,5000
210,74.97,5000
212,74.97,5000
217,74.97,5000
218,74.97,5000
222,74.97,5000
226,74.97,5000
226,74.97,5000
241,74.97,5000
242,74.97,5000
245,74.97,5000
253,74.97,5000
261,74.97,5000
271,74.97,5000
290,74.97,5000
299,74.97,5000
316,74.97,5000
324,74.97,5000
345,74.97,5000
350,74.97,5000
361,74.97,5000
371,74.97,5000
385,74.97,5000
388,74.97,5000
400,74.97,5000
424,74.97,5000
427,74.97,5000
447,74.97,5000
454,74.97,5000
458,74.97,5000
465,74.97,5000
466,74.97,5000
478,74.97,5000
488,74.97,5000
493,74.97,5000
494,74.97,5000
504,74.97,5000
504,74.97,5000
505,74.97,5000
507,74.97,5000
510,74.97,5000
514,74.97,5000
515,74.97,5000
515,74.97,5000
517,74.97,5000
556,74.97,5000
563,74.97,5000
573,74.97,5000
584,74.97,5000
587,74.97,5000
592,74.97,5000
593,74.97,5000
593,74.97,5000
603,74.97,5000
603,74.97,5000
604,74.97,5000
605,74.97,5000
607,74.97,5000
618,74.97,5000
633,74.97,5000
635,74.97,5000
646,74.97,5000
657,74.97,5000
673,74.97,5000
675,74.97,5000
690,74.97,5000
702,74.97,5000
709,74.97,5000
720,74.97,5000
1013,74.97,5000
1013,74.97,5000
1032,74.97,5000
1037,74.97,5000
1038,74.97,5000
1038,74.97,5000
1044,74.97,5000
1046,74.97,5000
1054,74.97,5000
1061,74.97,5000
1066,74.97,5000
1069,74.97,5000
1074,74.97,5000
1112,74.97,5000
1116,74.97,5000
1119,74.97,5000
1120,74.97,5000
1122,74.97,5000
1131,74.97,5000
1139,74.97,5000
1149,74.97,5000
1156,74.97,5000
1165,74.97,5000
1169,74.97,5000
1183,74.97,5000
1190,74.97,5000
1194,74.97,5000
1201,74.97,5000
1218,74.97,5000
1221,74.97,5000
1222,74.97,5000
1236,74.97,5000
1245,74.97,5000
1249,74.97,5000
1257,74.97,5000
1258,74.97,5000
1269,74.97,5000
1272,74.97,5000
1286,74.97,5000
1286,74.97,5000
1289,74.97,5000
1324,74.97,5000
1326,74.97,5000
1365,74.97,5000
1372,74.97,5000
1383,74.97,5000
1388,74.97,5000
1389,74.97,5000
1394,74.97,5000
1396,74.97,5000
1411,74.97,5000
1423,74.97,5000
1423,74.97,5000
1434,74.97,5000
1438,74.97,5000
1449,74.97,5000
1455,74.97,5000
1465,74.97,5000
1487,74.97,5000
1505,74.97,5000
1514,74.97,5000
1523,74.97,5000
1531,74.97,5000
1538,74.97,5000
1557,74.97,5000
1559,74.97,5000
1565,74.97,5000
1567,74.97,5000
1584,74.97,5000
1597,74.97,5000
1631,74.97,5000
1635,74.97,5000
1637,74.97,5000
1639,74.97,5000
1639,74.97,5000
1648,74.97,5000
1673,74.97,5000
1674,74.97,5000
1675,74.97,5000
1680,74.97,5000
1690,74.97,5000
1696,74.97,5000
1699,74.97,5000
1703,74.97,5000
1705,74.97,5000
1708,74.97,5000
1737,74.97,5000
1754,74.97,5000
1758,74.97,5000
1763,74.97,5000
1787,74.97,5000
1797,74.97,5000
1814,74.97,5000
1818,74.97,5000
1821,74.97,5000
1821,74.97,5000
1822,74.97,5000
1822,74.97,5000
1823,74.97,5000
1823,74.97,5000
2005,74.97,5000
2007,74.97,5000
2019,74.97,5000
2040,74.97,5000
2066,74.97,5000
2066,74.97,5000
2066,74.97,5000
2070,74.97,5000
2072,74.97,5000
2073,74.97,5000
2079,74.97,5000
2084,74.97,5000
2089,74.97,5000
2092,74.97,5000
2104,74.97,5000
2107,74.97,5000
2113,74.97,5000
2120,74.97,5000
2127,74.97,5000
2135,74.97,5000
2141,74.97,5000
2161,74.97,5000
2162,74.97,5000
2162,74.97,5000
2177,74.97,5000
2185,74.97,5000
2189,74.97,5000
2195,74.97,5000
2196,74.97,5000
2207,74.97,5000
2209,74.97,5000
2219,74.97,5000
2240,74.97,5000
2248,74.97,5000
2251,74.97,5000
2260,74.97,5000
2262,74.97,5000
2272,74.97,5000
2295,74.97,5000
2301,74.97,5000
2308,74.97,5000
2319,74.97,5000
2320,74.97,5000
2323,74.97,5000
2330,74.97,5000
2332,74.97,5000
2352,74.97,5000
2364,74.97,5000
2365,74.97,5000
2368,74.97,5000
2386,74.97,5000
2410,74.97,5000
2426,74.97,5000
2429,74.97,5000
2434,74.97,5000
2434,74.97,5000
2434,74.97,5000
2436,74.97,5000
2466,74.97,5000
2467,74.97,5000
2477,74.97,5000
2492,74.97,5000
2508,74.97,5000
2512,74.97,5000
2512,74.97,5000
2514,74.97,5000
2515,74.97,5000
2522,74.97,5000
2540,74.97,5000
2544,74.97,5000
2550,74.97,5000
2579,74.97,5000
2581,74.97,5000
2584,74.97,5000
2599,74.97,5000
2605,74.97,5000
2620,74.97,5000
2636,74.97,5000
2637,74.97,5000
2645,74.97,5000
2650,74.97,5000
2693,74.97,5000
2704,74.97,5000
2719,74.97,5000
2765,74.97,5000
2768,74.97,5000
2772,74.97,5000
2780,74.97,5000
2805,74.97,5000
2810,74.97,5000
2815,74.97,5000
2824,74.97,5000
2827,74.97,5000
2828,74.97,5000
2837,74.97,5000
2843,74.97,5000
2852,74.97,5000
2870,74.97,5000
2870,74.97,5000
2872,74.97,5000
2874,74.97,5000
2880,74.97,5000
3000,74.97,5000
3019,74.97,5000
3029,74.97,5000
3038,74.97,5000
3042,74.97,5000
3053,74.97,5000
3080,74.97,5000
3087,74.97,5000
3120,74.97,5000
3124,74.97,5000
3129,74.97,5000
3138,74.97,5000
3142,74.97,5000
3157,74.97,5000
3160,74.97,5000
3172,74.97,5000
3185,74.97,5000
3185,74.97,5000
3187,74.97,5000
3218,74.97,5000
3227,74.97,5000
3243,74.97,5000
3246,74.97,5000
3255,74.97,5000
3265,74.97,5000
3267,74.97,5000
3281,74.97,5000
3290,74.97,5000
3298,74.97,5000
3313,74.97,5000
3316,74.97,5000
3343,74.97,5000
3357,74.97,5000
3384,74.97,5000
3411,74.97,5000
3414,74.97,5000
3424,74.97,5000
3426,74.97,5000
3442,74.97,5000
3457,74.97,5000
3464,74.97,5000
3465,74.97,5000
3466,74.97,5000
3510,74.97,5000
3534,74.97,5000
3546,74.97,5000
3553,74.97,5000
3556,74.97,5000
3583,74.97,5000
3610,74.97,5000
3622,74.97,5000
3634,74.97,5000
3637,74.97,5000
3644,74.97,5000
3650,74.97,5000
3652,74.97,5000
3660,74.97,5000
3670,74.97,5000
3677,74.97,5000
3682,74.97,5000
3726,74.97,5000
3746,74.97,5000
3747,74.97,5000
3759,74.97,5000
3767,74.97,5000
3776,74.97,5000
3790,74.97,5000
3800,74.97,5000
3806,74.97,5000
3807,74.97,5000
3813,74.97,5000
3821,74.97,5000
3826,74.97,5000
3830,74.97,5000
3862,74.97,5000
3865,74.97,5000
3869,74.97,5000
3881,74.97,5000
3902,74.97,5000
3903,74.97,5000
3914,74.97,5000
3917,74.97,5000
3919,74.97,5000
3919,74.97,5000
3942,74.97,5000
3952,74.97,5000
3957,74.97,5000
3979,74.97,5000
3982,74.97,5000
3983,74.97,5000
3987,74.97,5000
3998,74.97,5000
4000,74.97,5000
4004,74.97,5000
4015,74.97,5000
4017,74.97,5000
4018,74.97,5000
4023,74.97,5000
4024,74.97,5000
4027,74.97,5000
4030,74.97,5000
4030,74.97,5000
4031,74.97,5000
4039,74.97,5000
4043,74.97,5000
4048,74.97,5000
4051,74.97,5000
4054,74.97,5000
4063,74.97,5000
4067,74.97,5000
4070,74.97,5000
4074,74.97,5000
4075,74.97,5000
4076,74.97,5000
4089,74.97,5000
4092,74.97,5000
4103,74.97,5000
4112,74.97,5000
4113,74.97,5000
4119,74.97,5000
4125,74.97,5000
4126,74.97,5000
4134,74.97,5000
4135,74.97,5000
4146,74.97,5000
4156,74.97,5000
4179,74.97,5000
4192,74.97,5000
4198,74.97,5000
4227,74.97,5000
4246,74.97,5000
4247,74.97,5000
4271,74.97,5000
4275,74.97,5000
4284,74.97,5000
4300,74.97,5000
4324,74.97,5000
4325,74.97,5000
4325,74.97,5000
4339,74.97,5000
4353,74.97,5000
4376,74.97,5000
4383,74.97,5000
4396,74.97,5000
4413,74.97,5000
4423,74.97,5000
4438,74.97,5000
4453,74.97,5000
4454,74.97,5000
4471,74.97,5000
4478,74.97,5000
4491,74.97,5000
4492,74.97,5000
4493,74.97,5000
4494,74.97,5000
4499,74.97,5000
4508,74.97,5000
4513,74.97,5000
4515,74.97,5000
4526,74.97,5000
4543,74.97,5000
4561,74.97,5000
4562,74.97,5000
4579,74.97,5000
4580,74.97,5000
4584,74.97,5000
4639,74.97,5000
4643,74.97,5000
4651,74.97,5000
4660,74.97,5000
4664,74.97,5000
4677,74.97,5000
4678,74.97,5000
4678,74.97,5000
4682,74.97,5000
4706,74.97,5000
4709,74.97,5000
4718,74.97,5000
4756,74.97,5000
4762,74.97,5000
4772,74.97,5000
4773,74.97,5000
4793,74.97,5000
4796,74.97,5000
4831,74.97,5000
4857,74.97,5000
4861,74.97,5000
4874,74.97,5000
4890,74.97,5000
4893,74.97,5000
4936,74.97,5000
4942,74.97,5000
4947,74.97,5000
4958,74.97,5000
4961,74.97,5000
5000,74.97,5000
5001,74.97,5000
5007,74.97,5000
5008,74.97,5000
5017,74.97,5000
5037,74.97,5000
5040,74.97,5000
5041,74.97,5000
5045,74.97,5000
5048,74.97,5000
5057,74.97,5000
5058,74.97,5000
5064,74.97,5000
5064,74.97,5000
5074,74.97,5000
5078,74.97,5000
5096,74.97,5000
5104,74.97,5000
5142,74.97,5000
5142,74.97,5000
5143,74.97,5000
5152,74.97,5000
5169,74.97,5000
5170,74.97,5000
5179,74.97,5000
5184,74.97,5000
5216,74.97,5000
5220,74.97,5000
5223,74.97,5000
5231,74.97,5000
5254,74.97,5000
5257,74.97,5000
5274,74.97,5000
5280,74.97,5000
5299,74.97,5000
5302,74.97,5000
5324,74.97,5000
5326,74.97,5000
5328,74.97,5000
5343,74.97,5000
5351,74.97,5000
5371,74.97,5000
5385,74.97,5000
5386,74.97,5000
5388,74.97,5000
5396,74.97,5000
5399,74.97,5000
5400,74.97,5000
5402,74.97,5000
5402,74.97,5000
5410,74.97,5000
5451,74.97,5000
5452,74.97,5000
5461,74.97,5000
5467,74.97,5000
5475,74.97,5000
5477,74.97,5000
5495,74.97,5000
5495,74.97,5000
5525,74.97,5000
5540,74.97,5000
5554,74.97,5000
5559,74.97,5000
5587,74.97,5000
5588,74.97,5000
5605,74.97,5000
5613,74.97,5000
5638,74.97,5000
5643,74.97,5000
5683,74.97,5000
5698,74.97,5000
5704,74.97,5000
5705,74.97,5000
5738,74.97,5000
5754,74.97,5000
5757,74.97,5000
5761,74.97,5000
5779,74.97,5000
5779,74.97,5000
5783,74.97,5000
5785,74.97,5000
5795,74.97,5000
5823,74.97,5000
5834,74.97,5000
5894,74.97,5000
5897,74.97,5000
5918,74.97,5000
5924,74.97,5000
5928,74.97,5000
5952,74.97,5000
5952,74.97,5000
5954,74.97,5000
5981,74.97,5000
5981,74.97,5000
5990,74.97,5000
6005,74.97,5000
6013,74.97,5000
6018,74.97,5000
6023,74.97,5000
6028,74.97,5000
6033,74.97,5000
6043,74.97,5000
6045,74.97,5000
6052,74.97,5000
6053,74.97,5000
6062,74.97,5000
6075,74.97,5000
6077,74.97,5000
6085,74.97,5000
6100,74.97,5000
6122,74.97,5000
6139,74.97,5000
6143,74.97,5000
6145,74.97,5000
6149,74.97,5000
6151,74.97,5000
6166,74.97,5000
6170,74.97,5000
6188,74.97,5000
6206,74.97,5000
6209,74.97,5000
6214,74.97,5000
6237,74.97,5000
6239,74.97,5000
6251,74.97,5000
6252,74.97,5000
6274,74.97,5000
6284,74.97,5000
6296,74.97,5000
6302,74.97,5000
6333,74.97,5000
6387,74.97,5000
6408,74.97,5000
6424,74.97,5000
6433,74.97,5000
6446,74.97,5000
6454,74.97,5000
6480,74.97,5000
6489,74.97,5000
6509,74.97,5000
6514,74.97,5000
6550,74.97,5000
6556,74.97,5000
6590,74.97,5000
6623,74.97,5000
6663,74.97,5000
6684,74.97,5000
6686,74.97,5000
6693,74.97,5000
6697,74.97,5000
6697,74.97,5000
6752,74.97,5000
6764,74.97,5000
6770,74.97,5000
6772,74.97,5000
6795,74.97,5000
6820,74.97,5000
6828,74.97,5000
6860,74.97,5000
6865,74.97,5000
6894,74.97,5000
6899,74.97,5000
6900,74.97,5000
6916,74.97,5000
6916,74.97,5000
6925,74.97,5000
6942,74.97,5000
6952,74.97,5000
6956,74.97,5000
6964,74.97,5000
7006,74.97,5000
7021,74.97,5000
7031,74.97,5000
7035,74.97,5000
7040,74.97,5000
7044,74.97,5000
7058,74.97,5000
7058,74.97,5000
7085,74.97,5000
7085,74.97,5000
7102,74.97,5000
7132,74.97,5000
7136,74.97,5000
